date ,invoiceId ,description ,amount ,vat ,total ,remark ,supplier ,published ,excelRecId ,project ,company ,group ,year 
07/05/2021,276867,אחים ונטורה ,125,  ,125,אייל ,ונטורה אחים ,T ,2837,צייטלין ,ביצועים ,80,2021
07/06/2021,19210,כהן ראובן חומרי בנין ,100,  ,100,  ,  ,T ,2845,צייטלין ,ביצועים ,80,2021
07/06/2021,20563,מרכז הגבס אור יהודה ,420,71,491,אשראי ,מרכז הגבס ,T ,2773,צייטלין ,ביצועים ,80,2021
07/06/2021,1402,קרמיק דיפו - השלמות ריצוף ,173,29,202,שיק 10221 עס 1147 עבור חשבוניות 1333 + 1402 ,קרמיק דיפו ,T ,2770,צייטלין ,ביצועים ,80,2021
07/06/2021,1200,"עו""ד אורון - שכ""ט ",1709,291,2000,שולם באשראי הפרטי ,  ,T ,18638,  ,יזמות ,80,2021
07/06/2021,19210,כהן ראובן אינסטלציה ,100,  ,100,אייל ,  ,T ,2844,צייטלין ,ביצועים ,80,2021
07/06/2021,1185830,כיבוד - פגישת שבועית מנהלים באתר ,50,  ,50,אייל ,  ,T ,2847,צייטלין ,ביצועים ,80,2021
07/07/2021,50534,איילת - תשלום 3 ,39600,6732,46332,"10% לפי 66 דירות 6,000 ליחידה שיק 10553 ",אדריכלות - איילת ,T ,18641,גדות שעריה ,יזמות ,80,2021
07/07/2021,466460959,מקרן קול ,580,99,679,  ,  ,T ,2850,  ,ביצועים ,80,2021
07/07/2021,21512967,אור שי - חשמל ,557,95,652,  ,אור שי - חשמל ,T ,2853,צייטלין ,ביצועים ,80,2021
07/07/2021,215020606,מרכז הגבס ,325,55,380,אייל ,מרכז הגבס ,T ,2840,צייטלין ,ביצועים ,80,2021
07/08/2021,466461770,מקרן קול הלשמה ,146,25,171,  ,  ,T ,2856,  ,ביצועים ,80,2021
07/11/2021,277092,אחים ונטורה ,155,  ,155,  ,ונטורה אחים ,T ,2859,צייטלין ,ביצועים ,80,2021
07/11/2021,277138,אחים ונטורה ,80,  ,80,אייל ,ונטורה אחים ,T ,2862,צייטלין ,ביצועים ,80,2021
07/12/2021,277137,אחים ונטורה ,1840,  ,1840,  ,ונטורה אחים ,T ,2865,צייטלין ,ביצועים ,80,2021
07/13/2021 ,8102132,ה.צ.ח מוצרי חשמל ,350,  ,350,אייל ,  ,T ,2868,צייטלין ,ביצועים ,80,2021
07/14/2021 ,214719,מוטי פרץ - חומרי בניין ,2393,407,2800,אשראי ,מוטי פרץ ,T ,2871,צייטלין ,ביצועים ,80,2021
07/15/2021 ,277313,אחים ונטורה ,118,  ,118,אייל ,ונטורה אחים ,T ,2879,צייטלין ,ביצועים ,80,2021
07/15/2021 ,226797,רוסגבס ,43,7,50,אייל ,  ,T ,2882,צייטלין ,ביצועים ,80,2021
07/16/2021 ,173993,משייפת גבס ,600,  ,600,  ,  ,T ,2888,צייטלין ,ביצועים ,80,2021
07/16/2021 ,21513566,אור שי - חשמל ,459,78,537,  ,אור שי - חשמל ,T ,2885,צייטלין ,ביצועים ,80,2021
07/16/2021 ,173993,ראשון לבניין - משייפת לגבס ,600,  ,600,  ,  ,T ,2887,צייטלין ,ביצועים ,80,2021
07/18/2021 ,21006398,כנען סנטר - חומרי בניין ,2312,393,2706,אשראי ,כנען סנטר ,T ,2891,צייטלין ,ביצועים ,80,2021
07/18/2021 ,21513608,אור שי - חשמל ,139,24,163,  ,אור שי - חשמל ,T ,2898,צייטלין ,ביצועים ,80,2021
07/18/2021 ,277396,אחים ונטורה ,640,  ,640,  ,ונטורה אחים ,T ,2901,צייטלין ,ביצועים ,80,2021
07/18/2021 ,  ,FIVERR - תשלום 200$ דרך PAYONEER ,1000,  ,1000,  ,  ,F ,  ,  ,יזמות ,80,2021
07/20/2021 ,3575,מזגנים לצייטלין 1 ,17350,2950,20300,"שולם בשיק 10298 עבור חשבוניות 3575, 3576 תאריך 31.12.21 ",מזגנים - אטלס ,T ,2904,צייטלין ,ביצועים ,80,2021
07/20/2021 ,3576,מזגנים לצייטלין 2 ,8974,1526,10500,"שולם בשיק 10298 עבור חשבוניות 3575, 3576 תאריך 31.12.21 ",מזגנים - אטלס ,T ,2907,צייטלין ,ביצועים ,80,2021
07/22/2021 ,8541,"כנס בניה מקצועי פ""ת ",150,25,175,  ,  ,T ,18649,  ,יזמות ,80,2021
07/23/2021 ,272576,אחים ונטורה ,60,  ,60,אייל ,ונטורה אחים ,T ,2910,צייטלין ,ביצועים ,80,2021
07/23/2021 ,272575,אחים ונטורה ,40,  ,40,אייל ,ונטורה אחים ,T ,2913,צייטלין ,ביצועים ,80,2021
07/25/2021 ,36721,אבי אייר - מקל סבא למזגנים ,1060,180,1240,שולם באשראי ,  ,T ,4947,צייטלין ,ביצועים ,86,2021
07/26/2021 ,215192,מוטי פרץ ,162,28,190,אייל ,מוטי פרץ ,T ,2916,צייטלין ,ביצועים ,80,2021
07/26/2021 ,12345,לימור צבעים ,610,  ,610,אייל ,  ,T ,3077,צייטלין ,ביצועים ,80,2021
07/26/2021 ,554,אינסטלציה ,45,  ,45,  ,  ,F ,3511,מחל 40 ,ביצועים ,82,2021
07/27/2021 ,8616,"כנס בניה מקצועי פ""ת ",150,25,175,  ,  ,T ,18646,  ,יזמות ,80,2021
07/27/2021 ,272743,אחים ונטורה ,1170,  ,1170,  ,ונטורה אחים ,T ,2922,צייטלין ,ביצועים ,80,2021
07/27/2021 ,272753,אחים ונטורה ,232,  ,232,אייל ,ונטורה אחים ,T ,2925,צייטלין ,ביצועים ,80,2021
07/27/2021 ,12345,לימור צבעים ,275,  ,275,אייל ,  ,T ,2918,צייטלין ,ביצועים ,80,2021
07/28/2021 ,  ,דקוליין - שליכט צבעוני ,7032,  ,7032,"שיק 10223 לתאריך 30.09.21 ע""ס 7,032 ",דקוליין ,T ,  ,צייטלין ,ביצועים ,80,2021
07/28/2021 ,30437,קל וחומר - חומרי גבס לצייטלין ,22857,3886,26743,שולם בשיק 10244 לתאריך 15.10.21 ,קל וחומר ,T ,2931,צייטלין ,ביצועים ,80,2021
07/28/2021 ,272784,אחים ונטורה ,1048,  ,1048,  ,ונטורה אחים ,T ,2934,צייטלין ,ביצועים ,80,2021
07/28/2021 ,12345,לימור צבעים ,312,  ,312,אייל ,  ,T ,2936,צייטלין ,ביצועים ,80,2021
07/28/2021 ,212505742,ארכה - 21-07 ,9008,1531,10539,שולם באשראי 5 תשלומים 02.11.21 ,ארכה ,T ,18684,צייטלין ,יזמות ,81,2021
07/29/2021 ,5,מסגר צייטלין - מיכאל מקדמה ,6500,1105,7605,"העברה בנקאית 01.07.21 2,500 + 29.07.21 5,670 סה""כ 8,170 ש""ח, יש יתרה 565 לקיזוז !!!! ",מסגר מיכאל ,T ,3410,צייטלין ,ביצועים ,80,2021
07/29/2021 ,10174,גמורה הנדסה - צייטלין תשלום 6 ,46000,7820,53820,"שולם בשני שיקים 10224=46,000 10225=7,820 ",גמורה הנדסה ,T ,2947,צייטלין ,ביצועים ,80,2021
07/29/2021 ,6007220,דקוליין - שליכט צבעוני ,5175,880,6055,"שיק 10223 לתאריך 30.09.21 ע""ס 7,032 ",דקוליין ,T ,  ,צייטלין ,ביצועים ,80,2021
07/29/2021 ,272838,אחים ונטורה ,338,  ,338,אייל ,ונטורה אחים ,T ,2959,צייטלין ,ביצועים ,80,2021
07/29/2021 ,216007107,דקוליין - שליכט צבעוני ,1015,173,1188,"שיק 10223 לתאריך 30.09.21 ע""ס 7,032 ",דקוליין ,T ,3198,צייטלין ,ביצועים ,81,2021
07/30/2021 ,  ,רואה חשבון 07 2021 ,1500,255,1755,  ,  ,F ,  ,צייטלין ,ביצועים ,77,2021
07/30/2021 ,50135,התקנת מזגנים - מקדמה ,7000,1190,8190,העברה בנקאית 29.07.21 ,  ,T ,2962,צייטלין ,ביצועים ,80,2021
07/30/2021 ,11141125,איקאה - ציוד ,1640,279,1919,  ,  ,T ,  ,  ,ביצועים ,80,2021
07/30/2021 ,10204,גמורה הנדסה - צייטלין תשלום 8 ,30000,5100,35100,"שולם בשני שיקים 10230=30,000 10232=5,100 ",גמורה הנדסה ,T ,2983,צייטלין ,ביצועים ,81,2021
07/30/2021 ,1786,יוסי רחמים תשלום 5 ,7495,1274,8769,"העברה בנקאית - 19.09.21 ע""ס 19,480 עבור חשבוניות 1786, 1917, 1918 ",יוסי רחמים ,T ,3205,צייטלין ,ביצועים ,81,2021
07/31/2021 ,10187,גמורה הנדסה - צייטלין תשלום 7 ,60350,10260,70610,"שולם בשני שיקים 10226=60,350 10227=10,259 ",גמורה הנדסה ,T ,3170,צייטלין ,ביצועים ,80,2021
07/31/2021 ,16728,מוטי פרץ - 21-07 - אייל עבודות פתיחת מרתף ,2038,347,2385,"שיק 10554 ע""ס 3537 חשבוניות 16728 16921 31.12.21 ",מוטי פרץ ,T ,18652,הוצאות א ,יזמות ,80,2021
07/31/2021 ,1600027295,דלקל - 21-07 ,2456,417,2873,  ,דלקן ,T ,  ,  ,ביצועים ,81,2021
08/01/2021,  ,אייל - משכורת יולי 20 ,17447,  ,17447,  ,  ,F ,  ,הוצאות א ,ביצועים ,80,2021
08/01/2021,272888,אחים ונטורה ,154,  ,154,  ,ונטורה אחים ,T ,3017,צייטלין ,ביצועים ,80,2021
08/01/2021,272931,אחים ונטורה ,470,  ,470,  ,ונטורה אחים ,T ,3020,צייטלין ,ביצועים ,80,2021
08/01/2021,272891,אחים ונטורה ,73,  ,73,אייל ,ונטורה אחים ,T ,3023,צייטלין ,ביצועים ,80,2021
08/01/2021,216680,מוטי פרץ ,94,16,110,אייל ,מוטי פרץ ,T ,3026,צייטלין ,ביצועים ,80,2021
08/01/2021,671,דק לצייטלין - מקדמה - אורן גולן ,15000,2550,17550,העברה בנקאית ,  ,T ,3211,צייטלין ,ביצועים ,81,2021
08/02/2021,111215366,מחסני תאורה - צייטלין ,7692,1308,9000,אשראי - תשעה תשלומים ,  ,T ,3029,צייטלין ,ביצועים ,80,2021
08/03/2021,127230,גואטה אביגדור - שמן דק ,490,83,573,אשראי ,  ,T ,3042,  ,ביצועים ,80,2021
08/03/2021,273009,אחים ונטורה ,740,  ,740,  ,ונטורה אחים ,T ,3045,צייטלין ,ביצועים ,80,2021
08/03/2021,273034,אחים ונטורה ,335,  ,335,  ,ונטורה אחים ,T ,3048,צייטלין ,ביצועים ,80,2021
08/03/2021,431,אלומיניום א.א.ע עבודות אלומיניום צייטלין ,70000,11900,81900,שולם בשיק 10249 לתאריך 30.10.21 ,  ,T ,3216,צייטלין ,ביצועים ,81,2021
08/04/2021,347,נגר - ארונות מטבח צייטלין ,9964,1694,11658,שיק מס' 10228 לתאריך 08.09.21 ,נגר אלסוריקי ,T ,3051,צייטלין ,ביצועים ,80,2021
08/04/2021,273092,אחים ונטורה ,842,  ,842,  ,ונטורה אחים ,T ,3056,צייטלין ,ביצועים ,80,2021
08/04/2021,6636,הום נקודה קום ,85,  ,85,אייל ,  ,T ,  ,צייטלין ,ביצועים ,80,2021
08/04/2021,413169,כיבוד לפגישת מנהלים באתר ,450,  ,450,אייל ,  ,T ,  ,צייטלין ,ביצועים ,80,2021
08/06/2021,20152,הנפת מזגנים ,300,51,351,העברה בנקאית ,  ,T ,3064,צייטלין ,ביצועים ,80,2021
08/06/2021,21514904,אור שי חשמל ,58,10,68,אייל ,אור שי - חשמל ,T ,3069,צייטלין ,ביצועים ,80,2021
08/06/2021,  ,ארוע סיום צייטלין ,1308,222,1530,  ,  ,T ,3220,צייטלין ,ביצועים ,81,2021
08/08/2021,34,"טיפול לכיסוי בריכה - עוסק זעיר ללא מע""מ ",400,  ,400,  ,  ,T ,3071,  ,ביצועים ,80,2021
08/08/2021,273225,אחים ונטורה ,420,  ,420,אייל ,ונטורה אחים ,T ,3074,צייטלין ,ביצועים ,80,2021
08/08/2021,12345,מנעולי תל אביב ,78,  ,78,אייל ,  ,T ,3076,צייטלין ,ביצועים ,80,2021
08/09/2021,989,מנעולי תל אביב ,43,  ,43,אייל ,  ,T ,3080,צייטלין ,ביצועים ,80,2021
08/09/2021,14649,א. גבע חשמל ,940,  ,940,אייל ,  ,T ,3083,צייטלין ,ביצועים ,80,2021
08/09/2021,118952,אמבין - שרותים ומחיצות לצייטלין ,8295,1410,9705,שולם בשיק שלקח ג'ורי... ,אמבין ,F ,3223,צייטלין ,ביצועים ,81,2021
08/10/2021,3928,ברק אש - ארון כיבוי אש ,1245,212,1457,שיק 10237 לתאריך 31.12.21 ,ברק אש ,T ,3086,צייטלין ,ביצועים ,80,2021
08/10/2021,134623,משתלת אייל - טוף לצייטלין ,2000,  ,2000,שולם באשראי ,  ,T ,3089,צייטלין ,ביצועים ,80,2021
08/10/2021,105566,מ.י.ד דיזיין - קרמיקה וחומרים ,528,90,618,  ,  ,T ,3096,צייטלין ,ביצועים ,80,2021
08/10/2021,14651,א. גבע חשמל ,165,  ,165,  ,  ,T ,3099,צייטלין ,ביצועים ,80,2021
08/10/2021,1226,דלתות מחל 40 - חומרי בנין המשולש - תשלום 1 ,48720,  ,48720,"שולם בשני שיקים 24,360 30.09.21 + 24,360 30.10.21 ",  ,T ,3514,מחל 40 ,ביצועים ,82,2021
08/11/2021,500481,פיגומים מאיר מערכות - פיגום מחל 40 ,20000,3400,23400,שולם בשיק 10229 לתאריך 11.10.21 ,מאיר מערכות ,T ,3102,מחל 40 ,ביצועים ,80,2021
08/11/2021,273388,אחים ונטורה ,720,  ,720,  ,ונטורה אחים ,T ,3107,צייטלין ,ביצועים ,80,2021
08/11/2021,50070,רב בריח - אילן ביקל דלתות לצייטלין ,22430,3813,26243,שיק 10243 לתאריך 30.09.21 ,  ,T ,3228,צייטלין ,ביצועים ,81,2021
08/13/2021 ,273454,אחים וונטורה ,36,  ,36,  ,ונטורה אחים ,T ,3233,צייטלין ,ביצועים ,81,2021
08/13/2021 ,273455,אחים ונטורה ,20,  ,20,  ,ונטורה אחים ,T ,3236,צייטלין ,ביצועים ,81,2021
08/13/2021 ,273453,אחים ונטורה ,150,  ,150,  ,ונטורה אחים ,T ,3239,צייטלין ,ביצועים ,81,2021
08/15/2021 ,21515458,אור שי - הצפה שחור = מפסק פטרי ,122,21,143,  ,אור שי - חשמל ,T ,3242,צייטלין ,ביצועים ,81,2021
08/15/2021 ,349,נגר - דלתות לארון חשמל צייטלים ,1500,255,1755,"עבור חשבוניות 351 + 349 - שיק 10265 ע""ס 15,210 15.11.21 + שיק 10267 ע""ס 15,210 15.12.21 ",נגר אלסוריקי ,T ,3521,צייטלין ,ביצועים ,83,2021
08/15/2021 ,2373,מודד - מדידה נוספת למבאת ,1200,204,1404,העברה בנקאית - 16.08.21 ,עומר מודד ,T ,19279,גדות שעריה ,יזמות ,85,2021
08/17/2021 ,16344,בטיחותי - משטח אזהרה לצייטלין ,280,48,328,שולם באשראי ,  ,T ,3245,צייטלין ,ביצועים ,81,2021
08/17/2021 ,571,סמיון - עבודות משאבה בצייטלין ,5000,850,5850,שיק 10233 לתאריך 15.09.21 ,  ,T ,3248,הוצאות א ,ביצועים ,81,2021
08/17/2021 ,682,דק לצייטלין - גמ-ח - אורן גולן ,17500,2975,20475,העברה בנקאית - 26.08.21 ,  ,T ,3253,צייטלין ,ביצועים ,81,2021
08/17/2021 ,466601804,מחסני חשמל ,1157,197,1354,  ,  ,T ,18687,  ,יזמות ,81,2021
08/18/2021 ,5667,עסיס אייל - בדיקת מתקן חשמל צייטלין ,850,145,995,העברה בנקאית ,עסיס אייל ,T ,3258,צייטלין ,ביצועים ,81,2021
08/18/2021 ,216003336,תעשיות מיגון - מערכות אש צייטלין ,15752,2678,18430,שולם בשיק 10285 לתאריך 30.12.21 ,  ,T ,3263,צייטלין ,ביצועים ,81,2021
08/18/2021 ,500493,פיגומים מאיר מערכות = מחל 40 גמ-ח ,9000,1530,10530,שולם בשיק 10247 לתאריך 30.10.21 ,מאיר מערכות ,T ,3266,מחל 40 ,ביצועים ,81,2021
08/18/2021 ,16346,בטיחותי - משטח אזהרה לצייטלין השלמות ,395,67,462,  ,  ,T ,3271,צייטלין ,ביצועים ,81,2021
08/19/2021 ,10220,גמורה הנדסה - צייטלין תשלום 9 ,30250,5143,35393,"שולם בשני שיקים 10241,10242 עבור חשבוניות 10222,10221,10220 ",גמורה הנדסה ,T ,3274,צייטלין ,ביצועים ,81,2021
08/19/2021 ,10221,גמורה הנדסה - מחל 40 תשלום 1 ,90000,15300,105300,"שולם בשני שיקים 10241,10242 עבור חשבוניות 10222,10221,10220 ",גמורה הנדסה ,T ,3281,מחל 40 ,ביצועים ,81,2021
08/19/2021 ,10222,גמורה הנדסה - ביכורים תשלום 1 ,15000,2550,17550,"שולם בשני שיקים 10241,10242 עבור חשבוניות 10222,10221,10220 ",גמורה הנדסה ,T ,4380,ביכורים ,ביצועים ,81,2021
08/20/2021 ,87842,חשמל נעמןלמחל 40 ,717,122,839,בטלפון אשראי ,  ,T ,3287,מחל 40 ,ביצועים ,81,2021
08/20/2021 ,4996,א.סטודיו - הדמיות ראשונות ,2000,340,2340,העברה בנקאית ,הדמיות ,T ,18755,גדות שעריה ,יזמות ,81,2021
08/20/2021 ,  ,דלתות מחל ,78000,13260,91260,  ,  ,T ,  ,מחל 40 ,ביצועים ,83,2021
08/22/2021 ,16368,בטיחותי - משטח אזהרה לצייטלין השלמות ,371,63,434,  ,  ,T ,3290,צייטלין ,ביצועים ,81,2021
08/23/2021 ,378,אלומיניום - אייל ,7000,1190,8190,שולם בשיק - 10248 לתאריך 28.08.21 ,  ,T ,3293,הוצאות א ,ביצועים ,81,2021
08/23/2021 ,273920,אחים וטורה - חומר למחל 40 ,230,  ,230,  ,ונטורה אחים ,T ,3528,מחל 40 ,ביצועים ,82,2021
08/23/2021 ,88020,חשמל נעמן - חומרים ,209,36,245,  ,  ,T ,3531,מחל 40 ,ביצועים ,82,2021
08/24/2021 ,16008286,דקוליין - שליכט וצבע ,13590,2310,15900,"שיק 10283 עבור חשבוניות 8286 8703 - סך 16,930 - תאריך 30.11.21 ",דקוליין ,T ,3297,מחל 40 ,ביצועים ,81,2021
08/24/2021 ,50159,"התקנת מזגנים - גמ""ח ",12000,2040,14040,העברה בנקאית 24.08.21 ,  ,T ,3301,צייטלין ,ביצועים ,81,2021
08/24/2021 ,8726,אייל ציפויים = פרופיל גישור אלומיניום ,114,19,133,מזומן ,  ,T ,3534,מחל 40 ,ביצועים ,82,2021
08/25/2021 ,10232,"גמורה הנדסה - צייטלין תשלום 10 גמ""ח ",29250,4973,34223,"שולם בשני שיקים 10245,10246 עבור חשבוניות 10232,10233,10234 ",גמורה הנדסה ,T ,3306,צייטלין ,ביצועים ,81,2021
08/25/2021 ,10233,גמורה הנדסה - מחל 40 תשלום 2 ,53100,9027,62127,"שולם בשני שיקים 10245,10246 עבור חשבוניות 10232,10233,10234 ",גמורה הנדסה ,T ,4379,מחל 40 ,ביצועים ,81,2021
08/25/2021 ,10234,גמורה הנדסה - ביכורים תשלום 2 ,20000,3400,23400,"שולם בשני שיקים 10245,10246 עבור חשבוניות 10232,10233,10234 ",גמורה הנדסה ,T ,3316,ביכורים ,ביצועים ,81,2021
08/25/2021 ,53695,טמבוריה ,74,13,86,  ,  ,T ,3947,חשמונאים ,ביצועים ,84,2021
08/26/2021 ,  ,ביטר - מחזיר שמן וידיות ,1000,  ,1000,"אייל - שולם ע""י אייל ",  ,F ,  ,צייטלין ,ביצועים ,83,2021
08/26/2021 ,88325,חשמל נעמן - תעלת פח מחל 40 ,73,12,85,  ,  ,T ,3537,מחל 40 ,ביצועים ,82,2021
